tweet_id,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
838916489579200512,2,web_site,0.993651,False,monitor,0.0014059,False,envelope,0.00109309,False
838921590096166913,1,Border_terrier,0.664538,True,Brabancon_griffon,0.170451,True,Yorkshire_terrier,0.08782360000000003,True
839239871831150596,3,Leonberg,0.927021,True,Newfoundland,0.0500091,True,Saint_Bernard,0.0107278,True
839290600511926273,1,web_site,0.670892,False,monitor,0.101565,False,screen,0.0753061,False
839549326359670784,1,swing,0.393527,False,Norwich_terrier,0.05248,True,Pembroke,0.0499006,True
839990271299457024,2,Staffordshire_bullterrier,0.604938,True,American_Staffordshire_terrier,0.31154,True,Boston_bull,0.0371591,True
840268004936019968,3,Chesapeake_Bay_retriever,0.8639870000000001,True,Labrador_retriever,0.0526323,True,kelpie,0.0325736,True
840370681858686976,1,teapot,0.981819,False,cup,0.014025799999999998,False,coffeepot,0.00242054,False
840632337062862849,1,golden_retriever,0.711148,True,cocker_spaniel,0.157929,True,Labrador_retriever,0.059581899999999986,True
840696689258311684,1,web_site,0.8417680000000001,False,rule,0.00708731,False,envelope,0.0068203000000000005,False
841077006473256960,1,Brittany_spaniel,0.962985,True,Blenheim_spaniel,0.014819999999999996,True,clumber,0.00955711,True
841314665196081154,1,Afghan_hound,0.903712,True,Saluki,0.035215,True,bloodhound,0.0265655,True
841439858740625411,3,military_uniform,0.853684,False,Labrador_retriever,0.0481999,True,groenendael,0.0153944,True
841680585030541313,1,Chihuahua,0.547401,True,bow_tie,0.198361,False,Pembroke,0.0584925,True
841833993020538882,1,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True
842115215311396866,1,chow,0.293493,True,Newfoundland,0.181336,True,schipperke,0.125152,True
842163532590374912,2,French_bulldog,0.891227,True,soccer_ball,0.022811,False,bull_mastiff,0.012852,True
842535590457499648,1,Pembroke,0.685084,True,Cardigan,0.314608,True,basenji,0.000159824,True
842765311967449089,1,tub,0.665238,False,bucket,0.105166,False,Labrador_retriever,0.0293399,True
842846295480000512,1,Labrador_retriever,0.461076,True,golden_retriever,0.154946,True,Chihuahua,0.110249,True
842892208864923648,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy_terrier,0.0770081,True
843235543001513987,1,Pembroke,0.958452,True,Cardigan,0.0237699,True,Chihuahua,0.00526936,True
843604394117681152,1,Labrador_retriever,0.430583,True,golden_retriever,0.263581,True,Great_Pyrenees,0.179385,True
843856843873095681,1,Labrador_retriever,0.92254,True,golden_retriever,0.0743578,True,Great_Pyrenees,0.00232495,True
844223788422217728,1,Labrador_retriever,0.71951,True,Chesapeake_Bay_retriever,0.122019,True,Newfoundland,0.0388276,True
844580511645339650,1,washer,0.903064,False,dishwasher,0.032489,False,printer,0.0164562,False
844704788403113984,1,Labrador_retriever,0.980213,True,golden_retriever,0.00701167,True,beagle,0.00314697,True
844973813909606400,1,Labrador_retriever,0.742421,True,golden_retriever,0.195218,True,Chihuahua,0.017320099999999998,True
844979544864018432,3,tennis_ball,0.999281,False,racket,0.00037008,False,Shetland_sheepdog,0.000132068,True
845306882940190720,1,Irish_water_spaniel,0.567475,True,Labrador_retriever,0.169496,True,curly-coated_retriever,0.101518,True
845397057150107648,1,Dandie_Dinmont,0.394404,True,Maltese_dog,0.186537,True,West_Highland_white_terrier,0.181985,True
845677943972139009,1,chow,0.8086810000000001,True,groenendael,0.123141,True,Newfoundland,0.0221432,True
845812042753855489,1,Samoyed,0.979803,True,chow,0.0159226,True,white_wolf,0.00130279,False
846042936437604353,1,golden_retriever,0.96111,True,Labrador_retriever,0.0166952,True,Tibetan_mastiff,0.00908153,True
846153765933735936,1,giant_schnauzer,0.346468,True,flat-coated_retriever,0.21845100000000006,True,Labrador_retriever,0.10802,True
846514051647705089,2,golden_retriever,0.650003,True,Leonberg,0.0651992,True,Norfolk_terrier,0.0529553,True
846874817362120707,2,Shetland_sheepdog,0.450539,True,papillon,0.187928,True,collie,0.140068,True
847116187444137987,1,white_wolf,0.128935,False,American_Staffordshire_terrier,0.113434,True,dingo,0.0812314,False
847157206088847362,2,Staffordshire_bullterrier,0.21960900000000005,True,American_Staffordshire_terrier,0.178671,True,pug,0.123271,True
847251039262605312,1,Airedale,0.49538,True,Irish_terrier,0.316456,True,Lakeland_terrier,0.15853299999999998,True
847606175596138505,1,Cardigan,0.413688,True,Boston_bull,0.381836,True,doormat,0.0658678,False
847842811428974592,1,Bernese_mountain_dog,0.951337,True,Greater_Swiss_Mountain_dog,0.0168491,True,Appenzeller,0.0108492,True
847962785489326080,1,sea_lion,0.882654,False,mink,0.0668802,False,otter,0.0256787,False
847971574464610304,1,coffee_mug,0.633652,False,cup,0.273392,False,toilet_tissue,0.0666558,False
848212111729840128,1,Bedlington_terrier,0.333486,True,Ibizan_hound,0.245797,True,wallaby,0.131647,False
848324959059550208,1,malamute,0.5445760000000001,True,Siberian_husky,0.290268,True,Eskimo_dog,0.154421,True
848690551926992896,1,flat-coated_retriever,0.8236479999999999,True,Newfoundland,0.100571,True,groenendael,0.0383097,True
849051919805034497,1,fountain,0.997509,False,American_black_bear,0.00141312,False,sundial,0.000681115,False
849336543269576704,1,patio,0.521788,False,prison,0.149544,False,restaurant,0.0271526,False
849412302885593088,4,schipperke,0.907559,True,crossword_puzzle,0.017933900000000003,False,Chihuahua,0.016190700000000002,True
849776966551130114,2,Chihuahua,0.292092,True,toy_terrier,0.136852,True,bonnet,0.103111,False
850019790995546112,3,Shetland_sheepdog,0.759907,True,collie,0.107405,True,Pembroke,0.052335300000000015,True
850145622816686080,2,tennis_ball,0.7147979999999999,False,kelpie,0.10539,True,malinois,0.058552699999999985,True
850380195714523136,1,Yorkshire_terrier,0.249012,True,Maltese_dog,0.166364,True,Shih-Tzu,0.142254,True
850753642995093505,1,pug,0.996952,True,bull_mastiff,0.000995901,True,French_bulldog,0.00088338,True
851224888060895234,3,car_mirror,0.971512,False,seat_belt,0.00706346,False,standard_poodle,0.00568265,True
851464819735769094,2,web_site,0.919649,False,menu,0.0263061,False,crossword_puzzle,0.00348151,False
851591660324737024,1,Cardigan,0.394507,True,Chihuahua,0.077254,True,French_bulldog,0.07655880000000001,True
851861385021730816,1,pencil_box,0.662183,False,purse,0.0665055,False,pillow,0.0447253,False
851953902622658560,1,Staffordshire_bullterrier,0.757547,True,American_Staffordshire_terrier,0.14995,True,Chesapeake_Bay_retriever,0.0475227,True
852189679701164033,1,barrow,0.42315,False,Bernese_mountain_dog,0.415374,True,EntleBucher,0.0673454,True
852226086759018497,1,prison,0.352793,False,dishwasher,0.110723,False,file,0.094112,False
852311364735569921,1,barbell,0.971581,False,dumbbell,0.028417900000000006,False,go-kart,5.59504e-07,False
852553447878664193,1,bloodhound,0.186498,True,Brabancon_griffon,0.13902799999999998,True,Rottweiler,0.12594,True
852672615818899456,1,golden_retriever,0.7112350000000001,True,otterhound,0.0682347,True,Sussex_spaniel,0.0465617,True
852912242202992640,1,Great_Dane,0.7837649999999999,True,Rhodesian_ridgeback,0.114147,True,English_foxhound,0.0464395,True
853299958564483072,1,grille,0.65228,False,beach_wagon,0.112846,False,convertible,0.0862523,False
853639147608842240,1,German_shepherd,0.509879,True,malinois,0.237311,True,kelpie,0.0469162,True
853760880890318849,1,miniature_pinscher,0.29251900000000003,True,Chihuahua,0.120946,True,Rottweiler,0.11949,True
854010172552949760,1,English_springer,0.354733,True,collie,0.177538,True,Border_collie,0.131706,True
854120357044912130,4,black-and-tan_coonhound,0.8548610000000001,True,Doberman,0.0507918,True,bluetick,0.0217617,True
854365224396361728,1,Pembroke,0.90708,True,Cardigan,0.086272,True,Chihuahua,0.00141323,True
854482394044301312,1,Chihuahua,0.26024200000000003,True,toy_poodle,0.189158,True,Labrador_retriever,0.14419500000000002,True
854732716440526848,1,Pembroke,0.6955479999999999,True,Cardigan,0.0589017,True,chow,0.0284106,True
855459453768019968,2,Blenheim_spaniel,0.389513,True,Pekinese,0.18822,True,Japanese_spaniel,0.0826282,True
855851453814013952,1,flat-coated_retriever,0.321676,True,Labrador_retriever,0.115138,True,groenendael,0.0960997,True
856282028240666624,4,Chihuahua,0.8765430000000001,True,Italian_greyhound,0.032961800000000006,True,Cardigan,0.0207759,True
856526610513747968,1,Old_English_sheepdog,0.798481,True,Tibetan_terrier,0.0606024,True,standard_poodle,0.0407219,True
856543823941562368,1,Boston_bull,0.30691,True,Siamese_cat,0.191218,False,Chihuahua,0.189288,True
857029823797047296,2,golden_retriever,0.968623,True,Labrador_retriever,0.0103252,True,Saluki,0.00414842,True
857263160327368704,1,Samoyed,0.998021,True,Pomeranian,0.000921636,True,keeshond,0.000311261,True
857393404942143489,3,malamute,0.8415969999999999,True,Siberian_husky,0.0736435,True,Eskimo_dog,0.0721286,True
857746408056729600,1,Labrador_retriever,0.919832,True,beagle,0.043513,True,golden_retriever,0.0233588,True
857989990357356544,1,French_bulldog,0.43258,True,English_springer,0.325898,True,Lakeland_terrier,0.0426179,True
858107933456039936,1,golden_retriever,0.863874,True,Labrador_retriever,0.01592,True,doormat,0.0106153,False
858471635011153920,1,Pembroke,0.987407,True,Cardigan,0.00872303,True,basenji,0.00342373,True
858843525470990336,1,golden_retriever,0.57812,True,Labrador_retriever,0.286059,True,bloodhound,0.0269173,True
859074603037188101,1,revolver,0.190292,False,projectile,0.149064,False,fountain,0.0660466,False
859196978902773760,1,Angora,0.224218,False,malamute,0.216163,True,Persian_cat,0.128383,False
859607811541651456,1,golden_retriever,0.8955290000000001,True,Irish_setter,0.0240993,True,Labrador_retriever,0.0192854,True
859851578198683649,4,Labrador_retriever,0.899086,True,golden_retriever,0.0470908,True,kuvasz,0.0232063,True
859924526012018688,1,French_bulldog,0.254587,True,Staffordshire_bullterrier,0.192558,True,hog,0.10027,False
860184849394610176,1,chimpanzee,0.267612,False,gorilla,0.104293,False,orangutan,0.0599075,False
860276583193509888,1,lakeside,0.312299,False,dock,0.159842,False,canoe,0.07079450000000001,False
860524505164394496,1,Bedlington_terrier,0.286558,True,toy_poodle,0.235193,True,Lakeland_terrier,0.08795069999999999,True
860563773140209665,1,Cardigan,0.583936,True,Pembroke,0.0559794,True,beagle,0.0458957,True
860924035999428608,2,envelope,0.933016,False,oscilloscope,0.0125914,False,paper_towel,0.0111785,False
861005113778896900,1,German_shepherd,0.507951,True,Pembroke,0.136113,True,muzzle,0.07576419999999999,False
861288531465048066,1,syringe,0.14471199999999998,False,oxygen_mask,0.106684,False,Bouvier_des_Flandres,0.0826102,True
861383897657036800,1,Cardigan,0.771008,True,Pembroke,0.137174,True,French_bulldog,0.0633086,True
861769973181624320,2,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True
862096992088072192,2,chow,0.677589,True,Pomeranian,0.270648,True,Pekinese,0.0381099,True
862457590147678208,1,home_theater,0.496348,False,studio_couch,0.167256,False,barber_chair,0.052625,False
862722525377298433,1,basset,0.39333,True,beagle,0.24203400000000005,True,boxer,0.0776925,True
862831371563274240,2,Australian_terrier,0.207281,True,Irish_terrier,0.156296,True,German_shepherd,0.123536,True
863062471531167744,2,French_bulldog,0.935804,True,pug,0.0595762,True,boxer,0.00141218,True
863079547188785154,1,Lakeland_terrier,0.275242,True,Airedale,0.190569,True,teddy,0.102595,False
863432100342583297,1,Staffordshire_bullterrier,0.690517,True,French_bulldog,0.10336,True,beagle,0.07948939999999999,True
863553081350529029,1,Eskimo_dog,0.41333,True,malamute,0.347646,True,Siberian_husky,0.149536,True
863907417377173506,1,marmot,0.35882800000000004,False,meerkat,0.174703,False,weasel,0.123485,False
864197398364647424,4,golden_retriever,0.945905,True,Labrador_retriever,0.0212636,True,Tibetan_mastiff,0.0204928,True
864279568663928832,1,bull_mastiff,0.668613,True,French_bulldog,0.180562,True,Staffordshire_bullterrier,0.0522374,True
864873206498414592,2,pole,0.478616,False,lakeside,0.114182,False,wreck,0.0559265,False
865006731092295680,1,Pembroke,0.989882,True,Cardigan,0.00990646,True,basenji,0.000134952,True
865359393868664832,2,Chesapeake_Bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True
865718153858494464,1,golden_retriever,0.673664,True,kuvasz,0.157523,True,Labrador_retriever,0.126073,True
866334964761202691,1,Samoyed,0.984086,True,Pomeranian,0.00791928,True,keeshond,0.00332813,True
866450705531457537,2,French_bulldog,0.905334,True,Boston_bull,0.0780597,True,pug,0.00177092,True
866686824827068416,1,flat-coated_retriever,0.51473,True,groenendael,0.30640700000000004,True,curly-coated_retriever,0.0613141,True
867051520902168576,1,Samoyed,0.471403,True,Pekinese,0.302219,True,Pomeranian,0.156606,True
867072653475098625,1,Blenheim_spaniel,0.352946,True,papillon,0.211766,True,Pekinese,0.112952,True
867421006826221569,1,Eskimo_dog,0.6164569999999999,True,Siberian_husky,0.38133,True,malamute,0.00167022,True
867774946302451713,2,Border_collie,0.661953,True,Cardigan,0.175718,True,collie,0.0871424,True
867900495410671616,1,Labrador_retriever,0.522644,True,kuvasz,0.332461,True,dalmatian,0.0320081,True
868552278524837888,1,whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.0949906,True
868622495443632128,1,Labrador_retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True
868880397819494401,1,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False
869227993411051520,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True
869596645499047938,1,Chihuahua,0.955156,True,toy_terrier,0.00805373,True,muzzle,0.00629563,False
869702957897576449,1,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True
869772420881756160,1,Pembroke,0.980148,True,Cardigan,0.0192711,True,malamute,0.00013626,True
870063196459192321,1,comic_book,0.534409,False,envelope,0.280722,False,book_jacket,0.043785500000000005,False
870308999962521604,2,Greater_Swiss_Mountain_dog,0.6227520000000001,True,Appenzeller,0.15846300000000002,True,EntleBucher,0.148115,True
870374049280663552,1,golden_retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True
870656317836468226,4,Pembroke,0.945495,True,Cardigan,0.0458755,True,beagle,0.00432943,True
870804317367881728,1,home_theater,0.16829000000000002,False,sandbar,0.0980404,False,television,0.07972939999999999,False
871032628920680449,1,kelpie,0.3980530000000001,True,macaque,0.0689549,False,dingo,0.0506018,False
871515927908634625,2,komondor,0.974781,True,briard,0.0200413,True,swab,0.00322824,False
871762521631449091,2,Labrador_retriever,0.921393,True,golden_retriever,0.064608,True,bloodhound,0.00338337,True
871879754684805121,1,Shetland_sheepdog,0.969171,True,collie,0.0182607,True,Pomeranian,0.00851534,True
872122724285648897,1,basketball,0.808396,False,pug,0.06673630000000001,True,dalmatian,0.0545698,True
872261713294495745,2,Labrador_retriever,0.972019,True,flat-coated_retriever,0.00817828,True,Chesapeake_Bay_retriever,0.00735927,True
872486979161796608,1,Pembroke,0.931861,True,Cardigan,0.0377212,True,Chihuahua,0.0119667,True
872620804844003328,1,cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True
872820683541237760,3,pug,0.99912,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True
872967104147763200,2,Labrador_retriever,0.476913,True,Chesapeake_Bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True
873213775632977920,1,vizsla,0.6197819999999999,True,bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True
873580283840344065,1,Newfoundland,0.678537,True,Tibetan_mastiff,0.244022,True,chow,0.0485295,True
873697596434513921,1,laptop,0.153718,False,French_bulldog,0.0999839,True,printer,0.0771299,False
874012996292530176,2,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True
874057562936811520,1,flat-coated_retriever,0.8321770000000001,True,black-and-tan_coonhound,0.040436900000000005,True,Newfoundland,0.0282283,True
874296783580663808,1,cocker_spaniel,0.437216,True,miniature_poodle,0.277191,True,toy_poodle,0.157402,True
874680097055178752,1,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.0470691,True,beagle,0.0360071,True
875021211251597312,2,West_Highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.0460382,True
875144289856114688,1,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False
875747767867523072,1,Labrador_retriever,0.799551,True,Chesapeake_Bay_retriever,0.179975,True,vizsla,0.0046176,True
876120275196170240,1,Bernese_mountain_dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True
876484053909872640,1,golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.016723599999999998,True
876838120628539392,1,bloodhound,0.575751,True,redbone,0.24097,True,Tibetan_mastiff,0.08893480000000001,True
